frame nummer,x1=,y1=,x2=,y2=,time=
1263,0,1022,137,1022,100.29350590705872
1264,0,1022,137,1022,100.37218737602234
1265,0,1022,137,1022,100.44772338867188
1267,0,1021,138,1022,100.60284519195557
1269,0,1019,138,1022,100.75840783119202
1270,0,1017,138,1022,100.83442044258118
1271,0,1017,138,1020,100.9120991230011
1272,0,1015,137,1021,100.988116979599
1273,0,1014,137,1022,101.06735229492188
1275,0,1012,136,1021,101.22034335136414
1276,0,1010,136,1021,101.29947900772096
1277,0,1009,136,1021,101.37599229812622
1279,0,1006,135,1021,101.52954649925232
1280,0,1006,135,1021,101.60832190513612
1281,0,1006,135,1021,101.68384146690369
1282,0,1005,135,1021,101.76236701011658
1283,0,1004,135,1021,101.83837151527403
1284,0,1002,135,1021,101.91625380516052
1285,0,1001,135,1019,101.99426746368408
1286,0,1001,135,1020,102.07172465324402
1287,0,1001,136,1020,102.14836025238036
1288,0,1000,136,1020,102.22586178779602
1289,0,1000,137,1020,102.30386662483215
1290,0,1000,137,1020,102.3798177242279
1291,0,999,137,1020,102.45652890205383
1292,0,999,138,1020,102.53505229949953
1293,0,999,138,1020,102.61120319366456
1294,0,997,139,1020,102.68732261657716
1295,0,996,139,1019,102.76583409309389
1296,0,996,139,1019,102.84355092048644
1302,0,988,140,1017,103.30783772468568
1303,0,987,141,1018,103.38456678390504
1304,0,984,142,1017,103.46258878707886
1305,0,987,143,1017,103.54007077217102
1306,0,987,146,1016,103.61741280555724
1307,0,978,144,1016,103.69525241851808
1308,894,163,947,419,103.77188277244568
1308,0,968,144,1015,103.77188277244568
1309,0,988,146,1018,103.8481740951538
1314,45,174,198,382,104.2333917617798
1315,64,174,206,381,104.3103802204132
1316,70,172,217,380,104.38715410232544
1317,82,173,223,380,104.46675229072572
1318,102,171,228,379,104.54328036308289
1319,107,169,229,378,104.62079620361328
1321,108,162,232,373,104.77540826797484
1322,111,160,233,371,104.85238933563232
1323,112,158,235,371,104.93064308166504
1324,112,157,234,369,105.00790762901306
1325,114,154,237,368,105.08408904075624
1326,1297,150,1449,893,105.16272497177124
1326,112,153,228,366,105.16272497177124
1327,1303,151,1449,893,105.2394027709961
1327,113,152,234,364,105.2394027709961
1328,112,152,221,365,105.31673312187196
1329,1304,150,1444,895,105.39409017562866
1329,101,149,228,363,105.39409017562866
1330,1302,151,1437,897,105.47213172912598
1330,98,149,223,363,105.47213172912598
1331,84,147,218,364,105.54966378211977
1332,84,148,213,364,105.62606763839722
1333,76,145,206,365,105.70191025733948
1334,49,149,194,368,105.77890133857728
